Transaction_ID,Date,Product,Category,Customer_Age,Region,Quantity,Unit_Price,Total_Sales
4061,12-02-2035,Headphones,Accessories,33,South,2,1419,2838
4062,13-02-2035,Smartphone,Electronics,45,West,2,1486,2972
4063,14-02-2035,Laptop,Electronics,68,South,4,172,688
4064,15-02-2035,Smartphone,Electronics,33,South,3,813,2439
4065,16-02-2035,Smartphone,Accessories,63,East,3,369,1107
4066,17-02-2035,Laptop,Electronics,69,South,3,1410,4230
4067,18-02-2035,Laptop,Accessories,63,West,4,207,828
4068,19-02-2035,Smartwatch,Electronics,31,North,2,1400,2800
4069,20-02-2035,Smartwatch,Electronics,63,North,3,1138,3414
4070,21-02-2035,Laptop,Accessories,61,East,2,418,836
4071,22-02-2035,Tablet,Accessories,55,West,4,919,3676
4072,23-02-2035,Smartwatch,Electronics,37,West,1,1077,1077
4073,24-02-2035,Tablet,Electronics,62,North,2,735,1470
4074,25-02-2035,Laptop,Accessories,65,West,4,963,3852
4075,26-02-2035,Smartwatch,Accessories,58,South,1,1133,1133
4076,27-02-2035,Smartphone,Electronics,51,East,3,1118,3354
4077,28-02-2035,Laptop,Accessories,46,North,3,633,1899
4078,01-03-2035,Headphones,Electronics,20,East,2,592,1184
4079,02-03-2035,Tablet,Electronics,27,South,1,205,205
4080,03-03-2035,Laptop,Electronics,37,North,4,937,3748
4081,04-03-2035,Laptop,Accessories,19,West,3,801,2403
4082,05-03-2035,Smartwatch,Electronics,44,West,3,113,339
4083,06-03-2035,Smartwatch,Electronics,49,South,1,470,470
4084,07-03-2035,Smartwatch,Accessories,27,North,4,372,1488
4085,08-03-2035,Headphones,Accessories,57,East,3,1182,3546
4086,09-03-2035,Smartwatch,Accessories,34,North,3,596,1788
4087,10-03-2035,Laptop,Electronics,50,West,2,300,600
4088,11-03-2035,Smartwatch,Accessories,23,North,4,915,3660
4089,12-03-2035,Smartphone,Accessories,56,North,3,559,1677
4090,13-03-2035,Smartwatch,Electronics,64,West,1,490,490
4091,14-03-2035,Headphones,Electronics,35,West,3,503,1509
4092,15-03-2035,Smartphone,Electronics,26,East,4,693,2772
4093,16-03-2035,Laptop,Electronics,25,North,2,866,1732
4094,17-03-2035,Laptop,Accessories,42,West,3,728,2184
4095,18-03-2035,Tablet,Electronics,48,South,1,323,323
4096,19-03-2035,Smartphone,Accessories,59,West,3,109,327
4097,20-03-2035,Tablet,Electronics,21,East,1,391,391
4098,21-03-2035,Smartphone,Electronics,37,East,4,1467,5868
4099,22-03-2035,Smartphone,Accessories,45,South,2,162,324
4100,23-03-2035,Headphones,Accessories,57,East,4,1294,5176
4101,24-03-2035,Tablet,Accessories,18,North,3,117,351
4102,25-03-2035,Headphones,Electronics,57,East,3,1388,4164
4103,26-03-2035,Smartphone,Electronics,61,South,2,516,1032
4104,27-03-2035,Laptop,Accessories,40,East,1,907,907
4105,28-03-2035,Smartphone,Accessories,64,South,4,312,1248
4106,29-03-2035,Headphones,Electronics,30,East,1,1204,1204
4107,30-03-2035,Tablet,Accessories,33,West,3,473,1419
4108,31-03-2035,Tablet,Accessories,43,South,1,1340,1340
4109,01-04-2035,Headphones,Electronics,48,East,4,769,3076
4110,02-04-2035,Tablet,Accessories,67,North,1,1285,1285
4111,03-04-2035,Smartwatch,Electronics,18,South,3,612,1836
4112,04-04-2035,Laptop,Electronics,34,South,4,1032,4128
4113,05-04-2035,Laptop,Electronics,33,East,1,968,968
4114,06-04-2035,Laptop,Accessories,54,West,1,337,337
4115,07-04-2035,Tablet,Accessories,69,West,4,474,1896
4116,08-04-2035,Tablet,Accessories,27,East,3,603,1809
4117,09-04-2035,Smartphone,Accessories,55,East,4,808,3232
4118,10-04-2035,Smartphone,Electronics,61,North,3,293,879
4119,11-04-2035,Laptop,Electronics,48,East,1,1049,1049
4120,12-04-2035,Smartwatch,Accessories,27,South,4,1407,5628
4121,13-04-2035,Smartphone,Accessories,66,East,3,377,1131
4122,14-04-2035,Smartphone,Accessories,51,North,4,764,3056
4123,15-04-2035,Tablet,Accessories,68,East,1,1179,1179
4124,16-04-2035,Smartwatch,Electronics,69,East,4,850,3400
4125,17-04-2035,Laptop,Accessories,23,South,1,1152,1152
4126,18-04-2035,Smartphone,Electronics,45,West,1,1238,1238
4127,19-04-2035,Smartwatch,Accessories,45,East,1,680,680
4128,20-04-2035,Smartwatch,Accessories,30,North,3,1130,3390
4129,21-04-2035,Laptop,Accessories,58,East,3,1009,3027
4130,22-04-2035,Smartwatch,Electronics,29,East,2,1009,2018
4131,23-04-2035,Smartwatch,Accessories,67,South,3,1261,3783
4132,24-04-2035,Smartwatch,Electronics,57,West,2,1125,2250
4133,25-04-2035,Smartphone,Electronics,67,West,4,1145,4580
4134,26-04-2035,Laptop,Accessories,19,West,1,802,802
4135,27-04-2035,Smartwatch,Electronics,25,East,3,373,1119
4136,28-04-2035,Smartwatch,Electronics,59,South,1,1411,1411
4137,29-04-2035,Smartphone,Electronics,26,South,2,204,408
4138,30-04-2035,Laptop,Accessories,67,East,3,108,324
4139,01-05-2035,Tablet,Electronics,25,South,3,1348,4044
4140,02-05-2035,Smartphone,Electronics,68,West,3,250,750
4141,03-05-2035,Laptop,Accessories,20,South,3,344,1032
4142,04-05-2035,Smartwatch,Accessories,26,East,1,1395,1395
4143,05-05-2035,Laptop,Electronics,30,East,3,1402,4206
4144,06-05-2035,Laptop,Electronics,26,North,2,1463,2926
4145,07-05-2035,Laptop,Electronics,48,North,3,1047,3141
4146,08-05-2035,Tablet,Electronics,42,South,2,1357,2714
4147,09-05-2035,Laptop,Accessories,69,South,2,1249,2498
4148,10-05-2035,Tablet,Accessories,61,East,1,659,659
4149,11-05-2035,Smartwatch,Electronics,62,North,3,398,1194
4150,12-05-2035,Tablet,Accessories,25,North,2,1012,2024
4151,13-05-2035,Smartwatch,Electronics,64,West,3,431,1293
4152,14-05-2035,Smartwatch,Accessories,48,West,1,1345,1345
4153,15-05-2035,Tablet,Accessories,62,East,1,541,541
4154,16-05-2035,Smartphone,Electronics,62,East,3,380,1140
4155,17-05-2035,Headphones,Electronics,48,East,2,924,1848
4156,18-05-2035,Laptop,Electronics,34,East,4,207,828
4157,19-05-2035,Headphones,Electronics,64,North,4,481,1924
4158,20-05-2035,Laptop,Accessories,36,East,1,1398,1398
4159,21-05-2035,Laptop,Accessories,20,East,2,1189,2378
4160,22-05-2035,Smartwatch,Electronics,63,North,4,668,2672
4161,23-05-2035,Laptop,Accessories,47,West,2,668,1336
4162,24-05-2035,Laptop,Accessories,27,East,3,675,2025
4163,25-05-2035,Tablet,Electronics,66,West,1,484,484
4164,26-05-2035,Headphones,Electronics,46,North,3,845,2535
4165,27-05-2035,Tablet,Accessories,57,West,3,981,2943
4166,28-05-2035,Laptop,Electronics,35,North,3,621,1863
4167,29-05-2035,Smartwatch,Electronics,29,East,2,315,630
4168,30-05-2035,Tablet,Accessories,66,West,4,1471,5884
4169,31-05-2035,Tablet,Accessories,40,East,3,151,453
4170,01-06-2035,Smartphone,Electronics,28,South,1,1136,1136
4171,02-06-2035,Laptop,Accessories,26,South,2,1046,2092
4172,03-06-2035,Smartwatch,Electronics,41,West,4,758,3032
4173,04-06-2035,Tablet,Electronics,42,North,3,1064,3192
4174,05-06-2035,Tablet,Accessories,42,West,1,873,873
4175,06-06-2035,Smartwatch,Accessories,64,North,3,271,813
4176,07-06-2035,Laptop,Electronics,26,South,4,964,3856
4177,08-06-2035,Smartphone,Electronics,29,North,4,485,1940
4178,09-06-2035,Tablet,Electronics,28,South,3,1263,3789
4179,10-06-2035,Smartphone,Accessories,66,West,3,689,2067
4180,11-06-2035,Headphones,Electronics,55,East,2,994,1988
4181,12-06-2035,Laptop,Accessories,45,East,4,383,1532
4182,13-06-2035,Headphones,Electronics,25,East,4,956,3824
4183,14-06-2035,Headphones,Accessories,27,North,3,1374,4122
4184,15-06-2035,Headphones,Electronics,42,East,1,400,400
4185,16-06-2035,Laptop,Accessories,64,North,3,619,1857
4186,17-06-2035,Laptop,Electronics,53,East,3,777,2331
4187,18-06-2035,Smartwatch,Electronics,67,North,4,164,656
4188,19-06-2035,Smartphone,Electronics,60,North,2,958,1916
4189,20-06-2035,Smartphone,Electronics,26,South,3,416,1248
4190,21-06-2035,Smartwatch,Accessories,58,South,1,1342,1342
4191,22-06-2035,Smartwatch,Accessories,25,West,1,853,853
4192,23-06-2035,Headphones,Accessories,20,South,3,1159,3477
4193,24-06-2035,Smartwatch,Accessories,35,North,1,945,945
4194,25-06-2035,Tablet,Accessories,63,South,1,1018,1018
4195,26-06-2035,Smartphone,Electronics,52,South,3,427,1281
4196,27-06-2035,Smartwatch,Accessories,34,South,1,1220,1220
4197,28-06-2035,Tablet,Accessories,53,North,1,1061,1061
4198,29-06-2035,Tablet,Accessories,45,North,3,167,501
4199,30-06-2035,Tablet,Accessories,67,West,4,1063,4252
4200,01-07-2035,Tablet,Electronics,32,South,2,1208,2416
4201,02-07-2035,Headphones,Electronics,36,South,2,576,1152
4202,03-07-2035,Tablet,Electronics,39,North,4,863,3452
4203,04-07-2035,Headphones,Electronics,23,West,3,255,765
4204,05-07-2035,Headphones,Accessories,64,West,4,1306,5224
4205,06-07-2035,Tablet,Accessories,24,North,2,865,1730
4206,07-07-2035,Smartphone,Electronics,61,South,2,115,230
4207,08-07-2035,Tablet,Electronics,65,West,2,53,106
4208,09-07-2035,Tablet,Accessories,26,West,2,52,104
4209,10-07-2035,Tablet,Accessories,37,South,3,1332,3996
4210,11-07-2035,Smartphone,Electronics,54,West,2,374,748
4211,12-07-2035,Laptop,Electronics,28,South,2,1313,2626
4212,13-07-2035,Laptop,Electronics,19,West,3,654,1962
4213,14-07-2035,Headphones,Electronics,39,West,4,845,3380
4214,15-07-2035,Headphones,Accessories,65,North,3,584,1752
4215,16-07-2035,Smartphone,Accessories,53,West,2,1391,2782
4216,17-07-2035,Smartwatch,Accessories,22,South,1,648,648
4217,18-07-2035,Laptop,Electronics,24,West,3,1124,3372
4218,19-07-2035,Headphones,Accessories,23,North,3,881,2643
4219,20-07-2035,Laptop,Accessories,39,West,4,1116,4464
4220,21-07-2035,Smartphone,Electronics,27,East,2,1277,2554
4221,22-07-2035,Smartphone,Electronics,63,South,1,396,396
4222,23-07-2035,Smartwatch,Electronics,57,East,3,1131,3393
4223,24-07-2035,Smartwatch,Electronics,63,North,3,108,324
4224,25-07-2035,Smartphone,Electronics,63,East,3,729,2187
4225,26-07-2035,Headphones,Electronics,37,West,1,560,560
4226,27-07-2035,Laptop,Accessories,45,South,3,1391,4173
4227,28-07-2035,Tablet,Accessories,40,East,3,1445,4335
4228,29-07-2035,Smartwatch,Accessories,52,West,1,256,256
4229,30-07-2035,Tablet,Accessories,18,East,3,160,480
4230,31-07-2035,Headphones,Accessories,46,West,1,72,72
4231,01-08-2035,Smartwatch,Accessories,26,West,4,836,3344
4232,02-08-2035,Tablet,Electronics,26,East,1,1084,1084
4233,03-08-2035,Headphones,Electronics,39,North,4,621,2484
4234,04-08-2035,Laptop,Electronics,19,South,1,796,796
4235,05-08-2035,Headphones,Accessories,33,North,2,564,1128
4236,06-08-2035,Smartwatch,Accessories,57,East,3,193,579
4237,07-08-2035,Smartphone,Electronics,23,West,4,1041,4164
4238,08-08-2035,Laptop,Electronics,30,East,3,858,2574
4239,09-08-2035,Tablet,Electronics,50,West,3,343,1029
4240,10-08-2035,Smartwatch,Electronics,36,West,1,374,374
4241,11-08-2035,Smartphone,Electronics,32,North,2,242,484
4242,12-08-2035,Headphones,Accessories,50,North,1,1364,1364
4243,13-08-2035,Smartphone,Accessories,27,East,3,1492,4476
4244,14-08-2035,Smartwatch,Accessories,18,South,1,509,509
4245,15-08-2035,Smartwatch,Electronics,29,North,4,1121,4484
4246,16-08-2035,Smartphone,Accessories,60,West,2,1180,2360
4247,17-08-2035,Headphones,Electronics,46,East,3,1337,4011
4248,18-08-2035,Smartphone,Accessories,34,East,1,1326,1326
4249,19-08-2035,Smartwatch,Electronics,21,South,4,1231,4924
4250,20-08-2035,Smartwatch,Electronics,46,East,2,575,1150
4251,21-08-2035,Tablet,Accessories,24,North,1,968,968
4252,22-08-2035,Tablet,Accessories,61,West,1,78,78
4253,23-08-2035,Laptop,Accessories,30,East,3,587,1761
4254,24-08-2035,Smartwatch,Accessories,22,East,4,192,768
4255,25-08-2035,Tablet,Accessories,23,West,2,676,1352
4256,26-08-2035,Smartphone,Electronics,51,East,1,890,890
4257,27-08-2035,Headphones,Accessories,24,East,2,267,534
4258,28-08-2035,Smartphone,Accessories,63,South,4,642,2568
4259,29-08-2035,Headphones,Electronics,45,North,3,762,2286
4260,30-08-2035,Tablet,Accessories,63,East,3,116,348
4261,31-08-2035,Laptop,Electronics,27,North,3,810,2430
4262,01-09-2035,Smartphone,Accessories,21,South,2,193,386
4263,02-09-2035,Smartphone,Accessories,20,North,2,1214,2428
4264,03-09-2035,Smartphone,Electronics,42,South,1,1419,1419
4265,04-09-2035,Headphones,Accessories,40,North,4,514,2056
4266,05-09-2035,Tablet,Accessories,44,North,4,145,580
4267,06-09-2035,Smartphone,Accessories,31,East,4,457,1828
4268,07-09-2035,Smartphone,Accessories,55,North,2,1191,2382
4269,08-09-2035,Laptop,Electronics,49,East,3,853,2559
4270,09-09-2035,Laptop,Electronics,40,East,4,806,3224
4271,10-09-2035,Tablet,Accessories,64,North,1,1453,1453
4272,11-09-2035,Tablet,Accessories,57,East,2,762,1524
4273,12-09-2035,Smartwatch,Electronics,54,North,3,327,981
4274,13-09-2035,Laptop,Electronics,20,West,4,410,1640
4275,14-09-2035,Smartwatch,Accessories,52,East,3,1443,4329
4276,15-09-2035,Headphones,Electronics,30,West,1,261,261
4277,16-09-2035,Smartwatch,Electronics,51,West,4,1332,5328
4278,17-09-2035,Smartphone,Electronics,41,East,4,1170,4680
4279,18-09-2035,Smartwatch,Electronics,18,South,3,1283,3849
4280,19-09-2035,Tablet,Accessories,29,South,2,827,1654
4281,20-09-2035,Headphones,Electronics,25,West,3,70,210
4282,21-09-2035,Smartphone,Accessories,36,West,1,778,778
4283,22-09-2035,Smartwatch,Accessories,26,North,3,665,1995
4284,23-09-2035,Headphones,Electronics,45,West,3,420,1260
4285,24-09-2035,Headphones,Accessories,31,East,4,1466,5864
4286,25-09-2035,Smartphone,Accessories,44,South,2,673,1346
4287,26-09-2035,Smartwatch,Electronics,35,South,2,1292,2584
4288,27-09-2035,Headphones,Electronics,59,South,2,681,1362
4289,28-09-2035,Headphones,Electronics,58,East,2,810,1620
4290,29-09-2035,Laptop,Accessories,23,North,3,896,2688
4291,30-09-2035,Headphones,Accessories,50,East,4,997,3988
4292,01-10-2035,Laptop,Accessories,54,East,4,1169,4676
4293,02-10-2035,Smartwatch,Accessories,59,South,2,237,474
4294,03-10-2035,Smartwatch,Electronics,42,East,3,550,1650
4295,04-10-2035,Smartwatch,Accessories,30,West,2,925,1850
4296,05-10-2035,Tablet,Electronics,40,East,2,424,848
4297,06-10-2035,Smartwatch,Electronics,53,South,4,483,1932
4298,07-10-2035,Headphones,Electronics,50,South,4,1496,5984
4299,08-10-2035,Smartphone,Electronics,38,East,2,1217,2434
4300,09-10-2035,Laptop,Accessories,51,West,3,548,1644
4301,10-10-2035,Tablet,Electronics,53,West,2,55,110
4302,11-10-2035,Smartwatch,Accessories,34,South,4,1390,5560
4303,12-10-2035,Smartwatch,Electronics,27,West,4,1303,5212
4304,13-10-2035,Smartphone,Electronics,40,West,3,1195,3585
4305,14-10-2035,Smartphone,Electronics,61,North,2,666,1332
4306,15-10-2035,Tablet,Accessories,19,North,2,760,1520
4307,16-10-2035,Laptop,Electronics,52,West,1,524,524
4308,17-10-2035,Smartwatch,Electronics,31,West,2,623,1246
4309,18-10-2035,Tablet,Electronics,64,North,3,845,2535
4310,19-10-2035,Headphones,Electronics,62,North,4,557,2228
4311,20-10-2035,Headphones,Accessories,58,North,1,641,641
4312,21-10-2035,Tablet,Accessories,19,South,3,224,672
4313,22-10-2035,Smartwatch,Electronics,36,South,3,741,2223
4314,23-10-2035,Tablet,Electronics,33,North,1,1344,1344
4315,24-10-2035,Smartwatch,Accessories,60,North,2,837,1674
4316,25-10-2035,Smartphone,Accessories,61,North,1,621,621
4317,26-10-2035,Tablet,Accessories,42,South,3,235,705
4318,27-10-2035,Smartwatch,Electronics,18,South,2,636,1272
4319,28-10-2035,Tablet,Accessories,19,West,4,1167,4668
4320,29-10-2035,Tablet,Electronics,65,East,1,563,563
4321,30-10-2035,Smartwatch,Accessories,44,West,3,1251,3753
4322,31-10-2035,Smartwatch,Accessories,19,East,2,703,1406
4323,01-11-2035,Laptop,Electronics,47,East,3,605,1815
4324,02-11-2035,Tablet,Accessories,68,East,2,344,688
4325,03-11-2035,Headphones,Electronics,27,West,2,1304,2608
4326,04-11-2035,Tablet,Accessories,36,South,1,1309,1309
4327,05-11-2035,Tablet,Electronics,59,South,4,1166,4664
4328,06-11-2035,Smartwatch,Accessories,33,South,2,93,186
4329,07-11-2035,Tablet,Accessories,30,South,3,588,1764
4330,08-11-2035,Tablet,Electronics,65,West,2,88,176
4331,09-11-2035,Headphones,Electronics,67,North,4,1458,5832
4332,10-11-2035,Smartwatch,Electronics,25,East,3,338,1014
4333,11-11-2035,Tablet,Electronics,67,South,2,297,594
4334,12-11-2035,Smartphone,Accessories,48,South,2,408,816
4335,13-11-2035,Laptop,Accessories,62,West,1,258,258
4336,14-11-2035,Headphones,Accessories,42,East,4,173,692
4337,15-11-2035,Tablet,Accessories,56,South,2,1024,2048
4338,16-11-2035,Smartphone,Accessories,38,North,4,452,1808
4339,17-11-2035,Tablet,Accessories,67,South,2,333,666
4340,18-11-2035,Tablet,Electronics,55,East,3,712,2136
4341,19-11-2035,Smartwatch,Accessories,58,North,4,625,2500
4342,20-11-2035,Smartwatch,Accessories,46,West,3,290,870
4343,21-11-2035,Smartwatch,Electronics,23,North,4,216,864
4344,22-11-2035,Smartphone,Accessories,35,East,3,610,1830
4345,23-11-2035,Tablet,Accessories,66,East,2,197,394
4346,24-11-2035,Laptop,Accessories,61,North,3,750,2250
4347,25-11-2035,Headphones,Electronics,52,South,3,672,2016
4348,26-11-2035,Smartwatch,Electronics,44,East,2,314,628
4349,27-11-2035,Smartwatch,Accessories,22,North,4,550,2200
4350,28-11-2035,Tablet,Electronics,24,East,3,328,984
4351,29-11-2035,Tablet,Accessories,27,South,1,798,798
4352,30-11-2035,Smartphone,Accessories,27,South,1,952,952
4353,01-12-2035,Smartphone,Accessories,68,North,3,208,624
4354,02-12-2035,Smartwatch,Electronics,45,West,3,1133,3399
4355,03-12-2035,Tablet,Accessories,53,West,3,548,1644
4356,04-12-2035,Laptop,Accessories,27,South,4,1390,5560
4357,05-12-2035,Headphones,Accessories,67,West,2,537,1074
4358,06-12-2035,Tablet,Accessories,52,South,1,514,514
4359,07-12-2035,Tablet,Accessories,52,West,1,277,277
4360,08-12-2035,Smartphone,Electronics,54,South,4,715,2860
4361,09-12-2035,Headphones,Accessories,65,East,3,1429,4287
4362,10-12-2035,Smartwatch,Electronics,37,North,3,871,2613
4363,11-12-2035,Tablet,Accessories,30,North,2,848,1696
4364,12-12-2035,Smartwatch,Electronics,28,West,2,802,1604
4365,13-12-2035,Tablet,Accessories,62,North,1,1300,1300
4366,14-12-2035,Smartwatch,Accessories,36,West,2,1242,2484
4367,15-12-2035,Headphones,Electronics,45,South,1,1357,1357
4368,16-12-2035,Smartphone,Electronics,55,East,4,311,1244
4369,17-12-2035,Headphones,Accessories,62,North,3,909,2727
4370,18-12-2035,Laptop,Electronics,21,East,3,413,1239
4371,19-12-2035,Smartphone,Electronics,54,North,1,147,147
4372,20-12-2035,Headphones,Accessories,36,South,3,1085,3255
4373,21-12-2035,Laptop,Accessories,54,North,4,833,3332
4374,22-12-2035,Tablet,Accessories,31,North,2,632,1264
4375,23-12-2035,Tablet,Accessories,48,South,4,976,3904
4376,24-12-2035,Smartwatch,Accessories,45,West,3,1490,4470
4377,25-12-2035,Smartphone,Electronics,53,West,4,184,736
4378,26-12-2035,Tablet,Accessories,61,South,3,308,924
4379,27-12-2035,Smartphone,Electronics,55,West,1,965,965
4380,28-12-2035,Tablet,Accessories,36,North,2,566,1132
4381,29-12-2035,Smartwatch,Accessories,59,East,2,1367,2734
4382,30-12-2035,Headphones,Electronics,18,South,3,200,600
4383,31-12-2035,Smartwatch,Accessories,40,North,3,1331,3993
4384,01-01-2036,Laptop,Electronics,45,South,2,917,1834
4385,02-01-2036,Tablet,Electronics,65,East,4,1222,4888
4386,03-01-2036,Laptop,Electronics,21,North,4,1023,4092
4387,04-01-2036,Laptop,Accessories,58,North,4,191,764
4388,05-01-2036,Smartphone,Accessories,35,East,2,300,600
4389,06-01-2036,Tablet,Accessories,66,East,1,1007,1007
4390,07-01-2036,Laptop,Accessories,64,West,3,956,2868
4391,08-01-2036,Headphones,Accessories,68,North,3,693,2079
4392,09-01-2036,Laptop,Accessories,56,East,2,1120,2240
4393,10-01-2036,Headphones,Electronics,42,East,1,1445,1445
4394,11-01-2036,Smartphone,Accessories,35,North,2,143,286
4395,12-01-2036,Laptop,Accessories,23,West,4,810,3240
4396,13-01-2036,Smartwatch,Accessories,36,South,4,405,1620
4397,14-01-2036,Smartphone,Accessories,29,West,3,581,1743
4398,15-01-2036,Headphones,Electronics,42,East,3,741,2223
4399,16-01-2036,Smartphone,Electronics,52,South,3,1345,4035
4400,17-01-2036,Laptop,Electronics,18,South,3,697,2091
4401,18-01-2036,Tablet,Electronics,22,West,4,751,3004
4402,19-01-2036,Tablet,Electronics,18,South,4,773,3092
4403,20-01-2036,Headphones,Accessories,25,East,1,966,966
4404,21-01-2036,Headphones,Electronics,56,North,3,113,339
4405,22-01-2036,Tablet,Electronics,64,North,2,975,1950
4406,23-01-2036,Headphones,Accessories,60,North,1,1237,1237
4407,24-01-2036,Smartphone,Accessories,35,West,1,1462,1462
4408,25-01-2036,Smartwatch,Electronics,63,North,4,776,3104
4409,26-01-2036,Smartwatch,Accessories,26,North,3,815,2445
4410,27-01-2036,Smartphone,Accessories,22,North,1,972,972
4411,28-01-2036,Smartwatch,Electronics,21,South,3,702,2106
4412,29-01-2036,Laptop,Accessories,61,South,4,954,3816
4413,30-01-2036,Smartphone,Electronics,46,South,1,1090,1090
4414,31-01-2036,Headphones,Electronics,18,East,1,656,656
4415,01-02-2036,Smartphone,Accessories,47,East,2,795,1590
4416,02-02-2036,Tablet,Electronics,62,East,4,989,3956
4417,03-02-2036,Headphones,Electronics,18,North,2,1374,2748
4418,04-02-2036,Tablet,Accessories,20,South,4,137,548
4419,05-02-2036,Headphones,Accessories,39,East,2,612,1224
4420,06-02-2036,Smartwatch,Accessories,25,West,4,1318,5272
4421,07-02-2036,Smartphone,Accessories,35,South,4,1186,4744
4422,08-02-2036,Laptop,Electronics,42,North,1,491,491
4423,09-02-2036,Headphones,Accessories,65,South,2,1081,2162
4424,10-02-2036,Headphones,Accessories,69,North,2,608,1216
4425,11-02-2036,Tablet,Electronics,37,East,2,1173,2346
4426,12-02-2036,Smartwatch,Electronics,48,North,1,1418,1418
4427,13-02-2036,Tablet,Electronics,47,North,3,802,2406
4428,14-02-2036,Tablet,Electronics,33,West,4,950,3800
4429,15-02-2036,Smartwatch,Accessories,19,South,2,530,1060
4430,16-02-2036,Laptop,Accessories,34,North,4,752,3008
4431,17-02-2036,Tablet,Electronics,27,West,1,1415,1415
4432,18-02-2036,Tablet,Electronics,24,West,4,992,3968
4433,19-02-2036,Headphones,Electronics,59,West,1,1307,1307
4434,20-02-2036,Smartwatch,Electronics,68,East,3,842,2526
4435,21-02-2036,Smartphone,Accessories,69,East,2,1308,2616
4436,22-02-2036,Laptop,Electronics,26,North,1,175,175
4437,23-02-2036,Laptop,Accessories,34,South,4,739,2956
4438,24-02-2036,Smartwatch,Electronics,26,East,1,526,526
4439,25-02-2036,Headphones,Accessories,26,East,1,734,734
4440,26-02-2036,Headphones,Accessories,54,North,3,421,1263
4441,27-02-2036,Smartwatch,Accessories,41,North,2,1193,2386
4442,28-02-2036,Headphones,Accessories,56,East,1,591,591
4443,29-02-2036,Laptop,Electronics,28,North,1,609,609
4444,01-03-2036,Laptop,Accessories,25,West,4,228,912
4445,02-03-2036,Smartphone,Electronics,42,North,1,1167,1167
4446,03-03-2036,Smartwatch,Accessories,63,West,1,616,616
4447,04-03-2036,Tablet,Accessories,19,East,2,797,1594
4448,05-03-2036,Tablet,Electronics,27,South,2,1000,2000
4449,06-03-2036,Smartphone,Electronics,41,West,4,351,1404
4450,07-03-2036,Smartphone,Accessories,65,South,1,1491,1491
4451,08-03-2036,Headphones,Accessories,33,East,1,635,635
4452,09-03-2036,Smartphone,Electronics,36,North,1,1490,1490
4453,10-03-2036,Smartphone,Accessories,48,West,3,1195,3585
4454,11-03-2036,Tablet,Electronics,28,West,3,106,318
4455,12-03-2036,Headphones,Electronics,23,East,4,1073,4292
4456,13-03-2036,Smartphone,Electronics,23,East,3,1212,3636
4457,14-03-2036,Smartphone,Accessories,49,North,4,1272,5088
4458,15-03-2036,Headphones,Accessories,56,South,1,770,770
4459,16-03-2036,Smartwatch,Electronics,65,West,3,1434,4302
4460,17-03-2036,Headphones,Electronics,30,South,2,459,918
4461,18-03-2036,Tablet,Electronics,20,West,3,695,2085
4462,19-03-2036,Smartwatch,Electronics,58,West,1,1316,1316
4463,20-03-2036,Laptop,Accessories,52,North,2,1163,2326
4464,21-03-2036,Headphones,Electronics,55,West,4,111,444
4465,22-03-2036,Tablet,Accessories,34,West,1,1285,1285
4466,23-03-2036,Smartwatch,Electronics,20,East,2,297,594
4467,24-03-2036,Headphones,Accessories,51,North,3,546,1638
4468,25-03-2036,Smartphone,Accessories,29,East,4,105,420
4469,26-03-2036,Headphones,Accessories,41,West,3,508,1524
4470,27-03-2036,Laptop,Accessories,23,North,2,968,1936
4471,28-03-2036,Headphones,Accessories,59,West,2,1362,2724
4472,29-03-2036,Smartwatch,Electronics,28,North,1,1462,1462
4473,30-03-2036,Smartwatch,Electronics,65,South,4,1494,5976
4474,31-03-2036,Headphones,Accessories,44,South,4,606,2424
4475,01-04-2036,Smartwatch,Electronics,65,North,2,1013,2026
4476,02-04-2036,Smartphone,Electronics,41,West,1,1154,1154
4477,03-04-2036,Headphones,Electronics,35,North,2,493,986
4478,04-04-2036,Smartphone,Electronics,44,West,2,841,1682
4479,05-04-2036,Smartphone,Electronics,58,South,4,1360,5440
4480,06-04-2036,Tablet,Electronics,38,West,3,1357,4071
4481,07-04-2036,Headphones,Electronics,68,East,3,540,1620
4482,08-04-2036,Smartwatch,Accessories,51,South,4,1461,5844
4483,09-04-2036,Smartphone,Electronics,50,East,1,644,644
4484,10-04-2036,Tablet,Electronics,65,South,4,457,1828
4485,11-04-2036,Headphones,Electronics,35,South,1,376,376
4486,12-04-2036,Headphones,Accessories,20,East,4,991,3964
4487,13-04-2036,Laptop,Accessories,41,North,1,998,998
4488,14-04-2036,Laptop,Electronics,18,West,2,1249,2498
4489,15-04-2036,Smartphone,Accessories,23,South,2,432,864
4490,16-04-2036,Laptop,Accessories,36,West,1,1063,1063
4491,17-04-2036,Smartphone,Electronics,39,South,4,1331,5324
4492,18-04-2036,Smartwatch,Accessories,68,West,2,396,792
4493,19-04-2036,Smartphone,Electronics,60,South,4,321,1284
4494,20-04-2036,Laptop,Accessories,25,North,3,1334,4002
4495,21-04-2036,Smartwatch,Electronics,22,South,2,445,890
4496,22-04-2036,Laptop,Accessories,69,North,4,203,812
4497,23-04-2036,Smartphone,Electronics,26,South,4,1140,4560
4498,24-04-2036,Tablet,Electronics,64,West,3,890,2670
4499,25-04-2036,Headphones,Accessories,38,East,4,397,1588
4500,26-04-2036,Laptop,Electronics,45,South,1,1136,1136
